ACCT,2010,015,Financial Accounting Conc,60%,29%,7%,2%,2%,0%,0%,0%,0%,0%,0%,0%,"Martin, Caleb Jay"
ACCT,2010,104,Fin Accounting Concepts (,93%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Grant, Julie H"
ACCT,2010,400,Financial Accounting Conc,15%,38%,18%,12%,7%,0%,0%,10%,0%,0%,0%,0%,"Madray, J Russell"
ACCT,2010,401,Financial Accounting Conc,10%,32%,27%,10%,7%,0%,0%,15%,0%,0%,0%,0%,"Madray, J Russell"
ACCT,2010,402,Financial Accounting Conc,12%,25%,42%,8%,7%,0%,0%,7%,0%,0%,0%,0%,"McCorkle, Emily Suzanne"
ACCT,2010,403,Financial Accounting Conc,7%,28%,28%,15%,4%,0%,0%,17%,0%,0%,0%,0%,"McCorkle, Emily Suzanne"
ACCT,2010,411,Financial Accounting Conc,9%,32%,21%,7%,12%,0%,0%,19%,0%,0%,0%,0%,"Madray, J Russell"
ACCT,2010,412,Financial Accounting Conc,12%,27%,27%,12%,7%,0%,0%,15%,0%,0%,0%,0%,"McCorkle, Emily Suzanne"
ACCT,2020,001,Managerial Accounting Co,36%,21%,28%,13%,3%,0%,0%,0%,0%,0%,0%,0%,"Mammadov, Babak"
ACCT,2020,002,Managerial Accounting Co,32%,34%,27%,5%,2%,0%,0%,0%,0%,0%,0%,0%,"Mammadov, Babak"
ACCT,2020,003,Managerial Accounting Co,23%,38%,19%,13%,6%,0%,0%,2%,0%,0%,0%,0%,"Mammadov, Babak"
ACCT,2020,004,Managerial Accounting Co,14%,31%,31%,19%,0%,0%,0%,6%,0%,0%,0%,0%,"Weaver, Andy P"
ACCT,2020,005,Managerial Accounting Co,26%,41%,21%,10%,0%,0%,0%,3%,0%,0%,0%,0%,"Weaver, Andy P"
ACCT,2020,006,Managerial Accounting Co,54%,35%,8%,0%,2%,0%,0%,0%,0%,0%,0%,0%,"Martin, Sarah L"
ACCT,2020,007,Managerial Accounting Co,64%,13%,17%,0%,4%,0%,0%,2%,0%,0%,0%,0%,"Martin, Sarah L"
ACCT,2020,400,Managerial Accounting Co,27%,25%,28%,14%,5%,0%,0%,2%,0%,0%,0%,0%,"McCorkle, Emily Suzanne"
ACCT,2020,410,Managerial Accounting Co,13%,38%,28%,10%,8%,0%,0%,3%,0%,0%,0%,0%,"McCorkle, Emily Suzanne"
ACCT,3030,001,Cost Accounting,28%,38%,28%,0%,3%,0%,0%,3%,0%,0%,0%,0%,"Garrett, Jace B"
ACCT,3030,002,Cost Accounting,35%,35%,23%,3%,3%,0%,0%,3%,0%,0%,0%,0%,"Garrett, Jace B"
ACCT,3030,003,Cost Accounting,16%,45%,26%,3%,3%,0%,0%,8%,0%,0%,0%,0%,"Way, Daniel Thomas"
ACCT,3030,004,Cost Accounting,49%,31%,15%,5%,0%,0%,0%,0%,0%,0%,0%,0%,"Way, Daniel Thomas"
ACCT,3030,005,Cost Accounting,33%,30%,18%,8%,13%,0%,0%,0%,0%,0%,0%,0%,"Davis-Culler, Phebian L"
ACCT,3030,006,Cost Accounting,26%,39%,21%,8%,3%,0%,0%,3%,0%,0%,0%,0%,"Davis-Culler, Phebian"
ACCT,3030,007,Cost Accounting,45%,25%,18%,10%,0%,0%,0%,3%,0%,0%,0%,0%,"Davis-Culler, Phebian L"
ACCT,3110,001,Intermediate Financial Acc,18%,32%,5%,23%,23%,0%,0%,0%,0%,0%,0%,0%,"Hawkins, Erin Michelle"
ACCT,3110,002,Intermediate Financial Acc,25%,36%,36%,4%,0%,0%,0%,0%,0%,0%,0%,0%,"Hawkins, Erin Michelle"
ACCT,3110,003,Intermediate Financial Acc,13%,19%,44%,13%,13%,0%,0%,0%,0%,0%,0%,0%,"Hawkins, Erin Michelle"
ACCT,3110,004,Intermediate Financial Acc,25%,44%,16%,9%,3%,0%,0%,3%,0%,0%,0%,0%,"Philo, Annieka C"
ACCT,3110,005,Intermediate Financial Acc,22%,28%,25%,9%,13%,0%,0%,3%,0%,0%,0%,0%,"Philo, Annieka C"
ACCT,3110,006,Intermediate Financial Acc,28%,31%,25%,6%,3%,0%,0%,6%,0%,0%,0%,0%,"Philo, Annieka C"
ACCT,3110,007,Intermediate Financial Acc,13%,45%,26%,6%,0%,0%,0%,10%,0%,0%,0%,0%,"Ledbetter, John Howard"
ACCT,3110,008,Intermediate Financial Acc,17%,48%,21%,10%,3%,0%,0%,0%,0%,0%,0%,0%,"Ledbetter, John Howard"
ACCT,3110,009,Intermediate Financial Acc,18%,15%,33%,18%,3%,0%,0%,12%,0%,0%,0%,0%,"Maiberger, Philip A"
ACCT,3110,010,Intermediate Financial Acc,3%,23%,43%,17%,7%,0%,0%,7%,0%,0%,0%,0%,"Maiberger, Philip A"
ACCT,3110,011,Intermediate Financial Acc,11%,43%,29%,11%,4%,0%,0%,4%,0%,0%,0%,0%,"Ledbetter, John Howard"
ACCT,3110,102,Intermediate Fin Acct I (HO,50%,0%,0%,50%,0%,0%,0%,0%,0%,0%,0%,0%,"Hawkins, Erin Michelle"
ACCT,3110,108,Intermediate Fin Acct I (HO,50%,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ledbetter, John Howard"
ACCT,3120,001,Intermediate Financial Acc,12%,74%,15%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Vinson, Jeremy Michael"
ACCT,3120,002,Intermediate Financial Acc,21%,56%,21%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Vinson, Jeremy Michael"
ACCT,3120,003,Intermediate Financial Acc,52%,39%,6%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Knause, Terry Daniel"
ACCT,3120,004,Intermediate Financial Acc,29%,33%,38%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Knause, Terry Daniel"
ACCT,3120,005,Intermediate Financial Acc,43%,35%,14%,3%,3%,0%,0%,3%,0%,0%,0%,0%,"Knause, Terry Daniel"
ACCT,3120,006,Intermediate Financial Acc,28%,41%,18%,8%,3%,0%,0%,3%,0%,0%,0%,0%,"Knause, Terry Daniel"
ACCT,3120,007,Intermediate Financial Acc,26%,51%,23%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Gibson, Mary Robinson"
ACCT,3120,008,Intermediate Financial Acc,46%,34%,17%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Gibson, Mary Robinson"
ACCT,3120,104,Intermediate Fin Acct II (H,67%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Knause, Terry Daniel"
ACCT,3130,001,Analytics for Acct Dec Mak,39%,45%,6%,6%,0%,0%,0%,3%,0%,0%,0%,0%,"Barnes, James D"
ACCT,3130,002,Analytics for Acct Dec Mak,37%,43%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Barnes, James D"
ACCT,3130,003,Analytics for Acct Dec Mak,47%,41%,9%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Barnes, James D"
ACCT,3130,004,Analytics for Acct Dec Mak,39%,39%,18%,4%,0%,0%,0%,0%,0%,0%,0%,0%,"Mammadov, Babak"
ACCT,3130,005,Analytics for Acct Dec Mak,48%,28%,21%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Mammadov, Babak"
ACCT,3130,006,Analytics for Acct Dec Mak,48%,42%,6%,0%,3%,0%,0%,0%,0%,0%,0%,0%,"Hawk, Holly Rhiannion"
ACCT,3220,001,Accounting Information Sy,7%,55%,17%,3%,7%,0%,0%,10%,0%,0%,0%,0%,"Maiberger, Philip A"
ACCT,3220,002,Accounting Information Sy,17%,31%,31%,7%,3%,0%,0%,10%,0%,0%,0%,0%,"Maiberger, Philip A"
ACCT,3220,003,Accounting Information Sy,46%,40%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hawk, Holly Rhiannion"
ACCT,3220,004,Accounting Information Sy,36%,48%,12%,0%,3%,0%,0%,0%,0%,0%,0%,0%,"Hawk, Holly Rhiannion"
ACCT,4040,001,Individual Taxation,56%,36%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Yazzie, Courtney Elaine"
ACCT,4040,002,Individual Taxation,37%,51%,9%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Yazzie, Courtney Elaine"
ACCT,4040,003,Individual Taxation,52%,36%,12%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Gibson, Mary"
ACCT,4040,004,Individual Taxation,65%,33%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Gibson, Mary Robinson"
ACCT,4100,001,Reporting and Mgmt Contr,37%,43%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"McPhee, Gregory Patrick"
ACCT,4100,003,Reporting and Mgmt Contr,29%,51%,17%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"McPhee, Gregory Patrick"
ACCT,4150,001,Auditing,26%,59%,12%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Harp, Nancy Lee"
ACCT,4150,002,Auditing,21%,53%,21%,0%,5%,0%,0%,0%,0%,0%,0%,0%,"Harp, Nancy Lee"
ACCT,8510,001,Tax Research,87%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Garrison J, David Walter"
ACCT,8530,001,Adv Acct Problems,68%,29%,0%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Pearse, Suzanne"
ACCT,8530,002,Adv Acct Problems,74%,26%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Pearse, Suzanne"
ACCT,8530,003,Adv Acct Problems,33%,33%,17%,0%,0%,0%,0%,17%,0%,0%,0%,0%,"Welton, Ralph Edward"
ACCT,8570,001,CPA Exam Review-B,0%,0%,0%,0%,0%,99%,1%,0%,0%,0%,0%,0%,"Pearse, Suzanne"
ACCT,8630,001,Forensics Analysis,56%,41%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Goodson, Brian Matthew"
ACCT,8630,002,Forensics Analysis,58%,35%,3%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Goodson, Brian Matthew"
ACCT,8650,001,Tax & Bus Decisions,41%,56%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Jahn, Judson R"
ACCT,8650,002,Tax & Bus Decisions,29%,62%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Jahn, Judson R"
ACCT,8680,001,Advanced Accounting Anal,60%,37%,0%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Cussatt, Marc A"
ACCT,8680,002,Advanced Accounting Anal,59%,41%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Cussatt, Marc A"
ACCT,8680,003,Advanced Accounting Anal,50%,46%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Cussatt, Marc A"
ACCT,8720,001,Tax of Flowthroughs,53%,33%,7%,0%,0%,0%,0%,7%,0%,0%,0%,0%,"Garrison J, David Walter"
AGED,1020,001,Freshman Seminar,62%,31%,0%,8%,0%,0%,0%,0%,0%,0%,0%,0%,"DiBenedetto,"
AGED,2000,001,Agr Appl of Ed Tech,75%,17%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Layfield, Kevin D"
AGED,2010,001,Intro to Agric Educ,33%,53%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Fravel, Philip M"
AGED,2040,001,App Ag Calculations,50%,40%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Fravel, Philip M"
AGED,4000,001,Supervised Field Experienc,60%,0%,0%,0%,0%,0%,0%,20%,20%,0%,0%,0%,"Fravel, Philip M"
AGED,4010,001,Instr Methods Ag Ed,20%,40%,0%,0%,20%,0%,0%,20%,0%,0%,0%,0%,DiBenedetto Catherine A
AGED,4030,001,Prin Adult/Ext Ed,82%,12%,0%,6%,0%,0%,0%,0%,0%,0%,0%,0%,"Layfield, Kevin D"
AGED,4230,001,Curriculum,20%,20%,20%,0%,20%,0%,0%,20%,0%,0%,0%,0%,DiBenedetto Catherine A
AGED,6230,001,Curriculum,50%,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,DiBenedetto Catherine A
AGM,1010,001,Intro Ag Mech & Bus,72%,17%,4%,6%,0%,0%,0%,0%,0%,0%,0%,0%,"Massey, Hunter F"
AGM,2050,001,Prin of Fabrication,13%,71%,13%,1%,1%,0%,0%,0%,0%,0%,0%,0%,"Massey, Hunter F"
AGM,2200,001,Calc for Mechanized Agric,44%,41%,11%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Turner, Aaron Paul"
AGM,2210,001,Land Measurements,51%,23%,14%,10%,1%,0%,0%,1%,0%,0%,0%,0%,"Teddy, Brennan Edward"
AGM,3010,001,Soil Water Conserv,54%,30%,14%,0%,0%,0%,0%,2%,0%,0%,0%,0%,"Sawyer, Calvin B"
AGM,3050,001,Agricultural Safety,63%,26%,4%,0%,4%,0%,0%,4%,0%,0%,0%,0%,"Massey, Hunter F"
AGM,4000,001,Seminar in Ag Mech & Busi,66%,31%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Turner, Aaron Paul"
AGM,4040,001,Grain Handling and Storag,53%,38%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Turner, Aaron Paul"
AGM,4060,001,Mech & Hydraulic Sys,35%,51%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Koc, Ali Bulent"
AGM,4600,001,Electrical Systems,89%,7%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"McLamore, Eric S"
AGRB,2020,001,Agricultural Economics,3%,21%,21%,17%,14%,0%,0%,23%,0%,0%,0%,0%,Vertino De Queiroz Pedro Wesley
AGRB,2050,001,Agriculture and Society,25%,33%,27%,8%,2%,0%,0%,4%,0%,0%,0%,0%,"Vassalos, Michael"
AGRB,3020,001,Economics of Farm Manag,23%,24%,21%,15%,8%,0%,0%,8%,0%,0%,0%,0%,"Vassalos, Michael"
AGRB,3090,001,Econ of Agricultural Marke,11%,19%,46%,15%,2%,0%,0%,7%,0%,0%,0%,0%,Vertino De Queiroz Pedro Wesley
AGRB,3570,001,Natural Resources Econom,19%,17%,29%,15%,12%,0%,0%,8%,0%,0%,0%,0%,"Willis, David Brian"
AGRB,4080,001,Quant Agribusiness Analysi,15%,12%,31%,31%,12%,0%,0%,0%,0%,0%,0%,0%,"Hassett, Anastasia Thayer"
AGRB,4090,001,Commodity Futures Marke,24%,20%,32%,16%,8%,0%,0%,0%,0%,0%,0%,0%,"Hassett, Anastasia Thayer"
AGRB,4120,001,Reg Econ Devel Theory & P,20%,23%,23%,17%,10%,0%,0%,7%,0%,0%,0%,0%,De Figueiredo Silva Felipe
AGRB,4520,001,Agricultural Policy,18%,7%,32%,36%,7%,0%,0%,0%,0%,0%,0%,0%,"Vassalos, Michael"
AGRB,8080,001,Quantitative Agribusiness I,25%,63%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,De Figueiredo Silva Felipe
AGSC,6100,002,Newman Seminar,80%,0%,0%,0%,0%,0%,0%,20%,0%,0%,0%,0%,Karthikeyan Raghupathy
AL,3440,400,Athletics and Women,96%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Soles, Misty B"
AL,3440,401,Athletics and Women,93%,0%,4%,4%,0%,0%,0%,0%,0%,0%,0%,0%,"Soles, Misty B"
AL,3490,400,Principles of Coaching,83%,13%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Cadorette, Deborah Jo"
AL,3490,401,Principles of Coaching,77%,15%,4%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Cadorette, Deborah Jo"
AL,3490,402,Principles of Coaching,76%,20%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Cadorette, Deborah Jo"
AL,3490,403,Principles of Coaching,60%,24%,12%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Cadorette, Deborah Jo"
AL,3490,404,Principles of Coaching,92%,4%,0%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Fry, Edmond H"
AL,3490,405,Principles of Coaching,68%,20%,8%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Connor, Clyde Keith"
AL,3490,406,Principles of Coaching,52%,32%,16%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Plumblee, John T"
AL,3490,407,Principles of Coaching,44%,20%,32%,4%,0%,0%,0%,0%,0%,0%,0%,0%,"Plumblee, John T"
AL,3490,408,Principles of Coaching,80%,12%,4%,4%,0%,0%,0%,0%,0%,0%,0%,0%,"Yeargin, Richard Donell"
AL,3490,409,Principles of Coaching,56%,20%,20%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Plumblee, John T"
AL,3490,410,Principles of Coaching,84%,4%,12%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Whitrow, Nicholas Philip Edward"
AL,3490,411,Principles of Coaching,80%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Neuder, Joel P"
AL,3490,412,Principles of Coaching,88%,12%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Neuder, Joel P"
AL,3490,413,Principles of Coaching,92%,0%,0%,4%,4%,0%,0%,0%,0%,0%,0%,0%,"Whitrow, Nicholas Philip Edward"
AL,3500,400,Sci Basis I/Ex Phy,32%,20%,20%,24%,0%,0%,0%,4%,0%,0%,0%,0%,"Godfrey, Michael G"
AL,3500,401,Sci Basis I/Ex Phy,28%,36%,16%,16%,4%,0%,0%,0%,0%,0%,0%,0%,"Godfrey, Michael G"
AL,3530,400,Athletic Injuries,40%,40%,16%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Colbert, Isaac Sean"
AL,3530,401,Athletic Injuries,36%,40%,24%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Colbert, Isaac Sean"
AL,3600,400,Hgh Sch Athl Ethical/Legal I,40%,44%,12%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Connor, Clyde Keith"
AL,3610,400,Admin/Org of Athletic Pro,85%,8%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Oates, Henry C."
AL,3610,401,Admin/Org of Athletic Pro,78%,19%,0%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Oates, Henry C."
AL,3610,402,Admin/Org of Athletic Pro,72%,12%,12%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Moore, Edward F"
AL,3620,400,Psychology of Coaching,62%,19%,12%,4%,4%,0%,0%,0%,0%,0%,0%,0%,"Carter, Natalie Anne"
AL,3620,401,Psychology of Coaching,44%,32%,16%,4%,0%,0%,0%,4%,0%,0%,0%,0%,"Carter, Natalie Anne"
AL,3620,402,Psychology of Coaching,48%,20%,28%,4%,0%,0%,0%,0%,0%,0%,0%,0%,"Carter, Natalie Anne"
AL,3720,400,Coaching Basketball,74%,4%,4%,0%,9%,0%,0%,9%,0%,0%,0%,0%,"Fry, Edmond H"
AL,3740,400,Coaching Football,78%,19%,0%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Fry, Edmond H"
AL,3750,400,Coaching Soccer,96%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hickey, Justin M"
AL,3760,400,Coaching Strength/Conditi,68%,8%,16%,0%,8%,0%,0%,0%,0%,0%,0%,0%,"Fry, Edmond H"
AL,3760,401,Coaching Strength/Conditi,69%,19%,0%,8%,4%,0%,0%,0%,0%,0%,0%,0%,"Fry, Edmond H"
AL,4000,400,Athletic Leadership Interns,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Cadorette, Deborah Jo"
AL,4380,402,"Offi. FB, Basketball, Baseba",52%,33%,7%,0%,4%,0%,0%,4%,0%,0%,0%,0%,"Connor, Clyde Keith"
AL,8380,400,Gender & Equality in Sport,76%,5%,19%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Butler, Janna Magette"
AL,8380,401,Compliance in Athletics,47%,41%,6%,0%,6%,0%,0%,0%,0%,0%,0%,0%,"Young, Kyle McLendon"
AL,8440,400,Surv of Res Mthds in Athle,79%,16%,0%,0%,5%,0%,0%,0%,0%,0%,0%,0%,"Godfrey, Michael G"
AL,8440,401,Surv of Res Mthds in Athle,79%,21%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Stokowski, Sarah E"
AL,8440,402,Surv of Res Mthds in Athle,94%,0%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Stokowski, Sarah E"
AL,8490,400,Athletic Leadership Dev,68%,9%,23%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Butler, Janna Magette"
AL,8490,401,Athletic Leadership Dev,85%,5%,5%,0%,5%,0%,0%,0%,0%,0%,0%,0%,"Butler, Janna Magette"
AL,8490,402,Athletic Leadership Dev,62%,29%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Butler, Janna Magette"
AL,8530,400,Legal Iss in Intercoll Athlet,96%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Soles, Misty B"
AL,8530,401,Legal Iss in Intercoll Athlet,90%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Soles, Misty B"
AL,8640,400,Ethical Iss in Collegiate Ath,63%,38%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Godfrey, Michael G"
AL,8650,400,Mkt and Comm Respon Int,87%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Yeargin, Richard Donell"
AL,8650,401,Mkt and Comm Respon Int,95%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Yeargin, Richard Donell"
AL,8710,400,Govern and Pol in Intercol,86%,7%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Godfrey, Michael G"
AMFG,6200,864,Collaboration in Manufact,75%,0%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Mears, Michael L"
ANTH,2010,001,Introduction to Anthropol,43%,37%,10%,1%,4%,0%,0%,4%,0%,0%,0%,0%,"Rapaport, Lisa G"
ANTH,2010,002,Introduction to Anthropol,9%,33%,21%,16%,7%,0%,0%,14%,0%,0%,0%,0%,"Coggeshall, John M"
ANTH,2010,003,Introduction to Anthropol,52%,26%,12%,4%,2%,0%,0%,4%,0%,0%,0%,0%,"Tremblay, Suzanna Eve"
ANTH,2010,004,Introduction to Anthropol,49%,32%,15%,0%,0%,0%,0%,2%,2%,0%,0%,0%,"Tremblay, Suzanna Eve"
ANTH,2010,005,Introduction to Anthropol,49%,43%,6%,2%,0%,0%,0%,0%,0%,0%,0%,0%,"Tremblay, Suzanna Eve"
ANTH,3010,001,Cultural Anthropology,10%,27%,43%,7%,3%,0%,0%,10%,0%,0%,0%,0%,"Coggeshall, John M"
ANTH,3510,001,Biological Anthropology,45%,10%,30%,5%,5%,0%,0%,5%,0%,0%,0%,0%,"Tremblay, Suzanna Eve"
ANTH,3530,001,Forensic Anthropology,22%,50%,17%,0%,6%,0%,0%,6%,0%,0%,0%,0%,Weisensee Katherine E
ANTH,3710,001,Language and Culture,33%,42%,8%,0%,0%,0%,0%,17%,0%,0%,0%,0%,"Zhang, Yanhua"
ANTH,4310,001,Historical Archaeology,68%,14%,5%,0%,0%,0%,0%,14%,0%,0%,0%,0%,"Markus, David M"
ANTH,4410,001,Underwater Archaeology,53%,29%,12%,0%,0%,0%,0%,6%,0%,0%,0%,0%,Nelson-DeLong Nicholas
ANTH,4510,001,Biol Variation in Human Po,87%,0%,0%,4%,0%,0%,0%,9%,0%,0%,0%,0%,"Tremblay, Suzanna Eve"
ANTH,4740,001,Primatology,0%,75%,13%,0%,0%,0%,0%,13%,0%,0%,0%,0%,"Rapaport, Lisa G"
APEC,8220,001,Public Policy Econ,40%,50%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Willis, David Brian"
APEC,8910,002,Thesis Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Vassalos, Michael"
ARCH,1010,001,Introduction to Architectur,82%,9%,2%,2%,1%,0%,0%,4%,1%,0%,0%,0%,Hambright-Belue Sallie Rebecca
ARCH,2040,001,History of World Architect,56%,38%,4%,1%,1%,0%,0%,1%,0%,0%,0%,0%,"Hecker, Douglas A."
ARCH,2510,001,Arch Foundations I,29%,35%,18%,6%,6%,0%,0%,0%,6%,0%,0%,0%,"Terim, Berrin"
ARCH,2510,002,Arch Foundations I,50%,43%,0%,0%,0%,0%,0%,0%,7%,0%,0%,0%,"Roberts, Kendall Maurice"
ARCH,2510,003,Arch Foundations I,69%,25%,0%,6%,0%,0%,0%,0%,0%,0%,0%,0%,"Floyd, Harrison"
ARCH,2510,004,Arch Foundations I,75%,19%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Jefferies, Byron B"
ARCH,2510,005,Arch Foundations I,79%,21%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Gutermuth, John David"
ARCH,2510,006,Arch Foundations I,79%,21%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Schmidt, Janelle Lynn"
ARCH,2510,007,Arch Foundations I,69%,25%,0%,0%,6%,0%,0%,0%,0%,0%,0%,0%,"Beerman, Bryan Mathew"
ARCH,2510,008,Arch Foundations I,64%,29%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Scott, Stacy Hope"
